rank,seed_idx,peak_fitness,alg_probMoo,prob_addConn,prob_addNode,prob_enable,prob_mutAct,prob_toggleExcitatory,prob_initEnable,select_cullRatio,select_eliteRatio,select_tournSize
0,1,112.0,0.18471016634210485,0.36476845291660775,0.10968957421840997,0.013034171343111087,0.5829804411879707,0.11840392093649439,0.35413332517153406,0.3356442166743721,0.1198463431640612,13.0
0,3,112.0,0.18471016634210485,0.36476845291660775,0.10968957421840997,0.013034171343111087,0.5829804411879707,0.11840392093649439,0.35413332517153406,0.3356442166743721,0.1198463431640612,13.0
0,4,112.0,0.18471016634210485,0.36476845291660775,0.10968957421840997,0.013034171343111087,0.5829804411879707,0.11840392093649439,0.35413332517153406,0.3356442166743721,0.1198463431640612,13.0
0,2,112.0,0.18471016634210485,0.36476845291660775,0.10968957421840997,0.013034171343111087,0.5829804411879707,0.11840392093649439,0.35413332517153406,0.3356442166743721,0.1198463431640612,13.0
0,0,113.0,0.18471016634210485,0.36476845291660775,0.10968957421840997,0.013034171343111087,0.5829804411879707,0.11840392093649439,0.35413332517153406,0.3356442166743721,0.1198463431640612,13.0
2,1,112.0,0.673361388670971,0.4940499750953305,0.3861153667087521,0.0237822894110571,0.3833872158313928,0.06726554464032582,0.6215224317709743,0.46188884999384994,0.17954695710604174,16.0
2,3,113.0,0.673361388670971,0.4940499750953305,0.3861153667087521,0.0237822894110571,0.3833872158313928,0.06726554464032582,0.6215224317709743,0.46188884999384994,0.17954695710604174,16.0
2,2,113.0,0.673361388670971,0.4940499750953305,0.3861153667087521,0.0237822894110571,0.3833872158313928,0.06726554464032582,0.6215224317709743,0.46188884999384994,0.17954695710604174,16.0
2,0,114.0,0.673361388670971,0.4940499750953305,0.3861153667087521,0.0237822894110571,0.3833872158313928,0.06726554464032582,0.6215224317709743,0.46188884999384994,0.17954695710604174,16.0
2,4,113.0,0.673361388670971,0.4940499750953305,0.3861153667087521,0.0237822894110571,0.3833872158313928,0.06726554464032582,0.6215224317709743,0.46188884999384994,0.17954695710604174,16.0
1,4,115.0,0.3493609825291401,0.1862527346931966,0.3435672764651494,0.04275873374587755,0.445415959825212,0.22825899391000756,0.2962287341260246,0.24273459623407595,0.2428261091681621,3.0
1,0,115.0,0.3493609825291401,0.1862527346931966,0.3435672764651494,0.04275873374587755,0.445415959825212,0.22825899391000756,0.2962287341260246,0.24273459623407595,0.2428261091681621,3.0
1,2,115.0,0.3493609825291401,0.1862527346931966,0.3435672764651494,0.04275873374587755,0.445415959825212,0.22825899391000756,0.2962287341260246,0.24273459623407595,0.2428261091681621,3.0
1,1,,0.3493609825291401,0.1862527346931966,0.3435672764651494,0.04275873374587755,0.445415959825212,0.22825899391000756,0.2962287341260246,0.24273459623407595,0.2428261091681621,3.0
1,3,,0.3493609825291401,0.1862527346931966,0.3435672764651494,0.04275873374587755,0.445415959825212,0.22825899391000756,0.2962287341260246,0.24273459623407595,0.2428261091681621,3.0
