rank,seed_idx,peak_fitness,alg_probMoo,prob_addConn,prob_addNode,prob_enable,prob_mutAct,prob_toggleExcitatory,prob_initEnable,select_cullRatio,select_eliteRatio,select_tournSize
0,3,-35.1,0.18040550427629037,0.3741511418139445,0.21068216343467838,0.039434384807573226,0.13926072382169666,0.28932311679976447,0.20998351987013952,0.1987800650632795,0.3466125132042677,3.0
1,1,-36.2,0.2712893564497681,0.26411997956952515,0.30061665974780366,0.05075378481635245,0.6242055229473842,0.13401717215378206,0.22317760340374435,0.4566181496896014,0.3061920672814217,11.0
0,4,-36.5,0.18040550427629037,0.3741511418139445,0.21068216343467838,0.039434384807573226,0.13926072382169666,0.28932311679976447,0.20998351987013952,0.1987800650632795,0.3466125132042677,3.0
2,2,-35.9,0.0944061009085447,0.2238637794040617,0.1383242171810899,0.008847544540489288,0.6781524019550267,0.1563091864656695,0.7125471414651752,0.2362021355131116,0.20427806726171566,10.0
2,3,-35.9,0.0944061009085447,0.2238637794040617,0.1383242171810899,0.008847544540489288,0.6781524019550267,0.1563091864656695,0.7125471414651752,0.2362021355131116,0.20427806726171566,10.0
0,1,-38.4,0.18040550427629037,0.3741511418139445,0.21068216343467838,0.039434384807573226,0.13926072382169666,0.28932311679976447,0.20998351987013952,0.1987800650632795,0.3466125132042677,3.0
0,2,-41.1,0.18040550427629037,0.3741511418139445,0.21068216343467838,0.039434384807573226,0.13926072382169666,0.28932311679976447,0.20998351987013952,0.1987800650632795,0.3466125132042677,3.0
2,4,-37.9,0.0944061009085447,0.2238637794040617,0.1383242171810899,0.008847544540489288,0.6781524019550267,0.1563091864656695,0.7125471414651752,0.2362021355131116,0.20427806726171566,10.0
1,3,-36.1,0.2712893564497681,0.26411997956952515,0.30061665974780366,0.05075378481635245,0.6242055229473842,0.13401717215378206,0.22317760340374435,0.4566181496896014,0.3061920672814217,11.0
1,0,-38.6,0.2712893564497681,0.26411997956952515,0.30061665974780366,0.05075378481635245,0.6242055229473842,0.13401717215378206,0.22317760340374435,0.4566181496896014,0.3061920672814217,11.0
2,1,-37.2,0.0944061009085447,0.2238637794040617,0.1383242171810899,0.008847544540489288,0.6781524019550267,0.1563091864656695,0.7125471414651752,0.2362021355131116,0.20427806726171566,10.0
1,2,-43.0,0.2712893564497681,0.26411997956952515,0.30061665974780366,0.05075378481635245,0.6242055229473842,0.13401717215378206,0.22317760340374435,0.4566181496896014,0.3061920672814217,11.0
0,0,-104.0,0.18040550427629037,0.3741511418139445,0.21068216343467838,0.039434384807573226,0.13926072382169666,0.28932311679976447,0.20998351987013952,0.1987800650632795,0.3466125132042677,3.0
2,0,-36.3,0.0944061009085447,0.2238637794040617,0.1383242171810899,0.008847544540489288,0.6781524019550267,0.1563091864656695,0.7125471414651752,0.2362021355131116,0.20427806726171566,10.0
1,4,-37.3,0.2712893564497681,0.26411997956952515,0.30061665974780366,0.05075378481635245,0.6242055229473842,0.13401717215378206,0.22317760340374435,0.4566181496896014,0.3061920672814217,11.0
