1.29e+02,2.06e+02,4.40e+01,3.20e+01
1.60e+02,2.60e+02,4.70e+01,3.30e+01
1.39e+02,1.86e+02,4.60e+01,3.30e+01
1.70e+02,2.74e+02,4.40e+01,3.20e+01
1.07e+02,2.01e+02,4.60e+01,3.30e+01
1.46e+02,2.34e+02,4.50e+01,3.30e+01
1.30e+02,2.39e+02,4.40e+01,3.20e+01
1.61e+02,2.49e+02,4.90e+01,3.50e+01
1.26e+02,1.96e+02,4.40e+01,3.20e+01
1.37e+02,1.95e+02,4.50e+01,3.20e+01
1.17e+02,1.95e+02,5.80e+01,3.70e+01
1.30e+02,2.34e+02,4.40e+01,3.20e+01
1.55e+02,2.32e+02,4.50e+01,3.20e+01
1.57e+02,2.65e+02,4.70e+01,3.30e+01
1.01e+02,2.05e+02,4.40e+01,3.20e+01
1.02e+02,1.73e+02,4.50e+01,3.20e+01
1.60e+02,2.60e+02,4.80e+01,3.30e+01
1.57e+02,2.72e+02,4.40e+01,3.20e+01
1.27e+02,2.36e+02,4.50e+01,3.20e+01
1.18e+02,2.15e+02,4.70e+01,3.30e+01
1.78e+02,2.70e+02,4.50e+01,3.20e+01
1.15e+02,2.21e+02,4.40e+01,3.20e+01
1.42e+02,2.54e+02,4.50e+01,3.20e+01
1.27e+02,2.22e+02,4.40e+01,3.20e+01
1.39e+02,2.11e+02,4.80e+01,3.30e+01
1.66e+02,2.68e+02,4.40e+01,3.20e+01
1.46e+02,2.27e+02,4.50e+01,3.30e+01
1.38e+02,2.23e+02,4.70e+01,3.30e+01
1.30e+02,2.16e+02,4.90e+01,3.50e+01
1.80e+02,2.46e+02,4.40e+01,3.20e+01
1.61e+02,2.42e+02,4.50e+01,3.20e+01
1.23e+02,2.01e+02,4.80e+01,3.30e+01
1.76e+02,2.32e+02,4.80e+01,3.40e+01
1.31e+02,2.42e+02,4.40e+01,3.20e+01
1.66e+02,2.93e+02,4.50e+01,3.20e+01
1.61e+02,2.62e+02,4.60e+01,3.20e+01
1.55e+02,2.73e+02,4.40e+01,3.20e+01
1.48e+02,2.44e+02,4.50e+01,3.30e+01
1.30e+02,2.53e+02,4.70e+01,3.30e+01
1.44e+02,2.51e+02,4.40e+01,3.20e+01
1.42e+02,2.09e+02,4.50e+01,3.30e+01
1.24e+02,1.93e+02,5.30e+01,3.50e+01
1.17e+02,2.43e+02,4.40e+01,3.20e+01
1.05e+02,1.86e+02,4.50e+01,3.30e+01
1.26e+02,1.86e+02,4.80e+01,3.40e+01
1.90e+02,2.40e+02,4.60e+01,3.30e+01
1.27e+02,2.18e+02,4.70e+01,3.30e+01
1.56e+02,2.24e+02,4.80e+01,3.40e+01
1.40e+02,2.00e+02,4.40e+01,3.20e+01
1.46e+02,2.92e+02,4.50e+01,3.20e+01
1.66e+02,2.16e+02,4.60e+01,3.20e+01
1.68e+02,2.62e+02,4.60e+01,3.30e+01
1.35e+02,2.14e+02,4.40e+01,3.20e+01
1.39e+02,2.01e+02,4.50e+01,3.20e+01
1.06e+02,2.46e+02,4.80e+01,3.30e+01
1.08e+02,2.14e+02,4.40e+01,3.20e+01
1.55e+02,2.65e+02,4.50e+01,3.30e+01
1.48e+02,2.10e+02,4.60e+01,3.30e+01
1.32e+02,2.28e+02,5.80e+01,3.70e+01
1.49e+02,2.59e+02,4.40e+01,3.20e+01
1.04e+02,1.67e+02,4.50e+01,3.20e+01
1.58e+02,2.53e+02,4.60e+01,3.30e+01
1.21e+02,2.47e+02,4.80e+01,3.30e+01
1.54e+02,2.58e+02,4.40e+01,3.20e+01
1.17e+02,2.72e+02,4.50e+01,3.30e+01
1.57e+02,2.06e+02,4.80e+01,3.40e+01
1.22e+02,1.97e+02,4.40e+01,3.20e+01
1.41e+02,2.66e+02,4.50e+01,3.20e+01
1.36e+02,2.13e+02,4.60e+01,3.30e+01
1.33e+02,1.82e+02,5.90e+01,3.70e+01
1.54e+02,2.48e+02,4.40e+01,3.20e+01
1.55e+02,2.49e+02,4.50e+01,3.20e+01
1.26e+02,1.77e+02,4.80e+01,3.30e+01
1.46e+02,2.45e+02,4.60e+01,3.30e+01
1.64e+02,2.04e+02,4.70e+01,3.30e+01
9.64e+01,1.72e+02,5.00e+01,3.50e+01
1.28e+02,2.55e+02,4.40e+01,3.20e+01
1.50e+02,2.69e+02,4.50e+01,3.20e+01
1.57e+02,2.48e+02,4.60e+01,3.20e+01
1.43e+02,2.53e+02,4.70e+01,3.20e+01
1.26e+02,2.21e+02,4.80e+01,3.40e+01
1.38e+02,1.69e+02,4.90e+01,3.30e+01
1.15e+02,2.45e+02,4.90e+01,3.40e+01
9.97e+01,1.52e+02,4.40e+01,3.20e+01
1.04e+02,1.94e+02,4.50e+01,3.20e+01
1.62e+02,2.05e+02,4.70e+01,3.30e+01
1.18e+02,2.53e+02,5.70e+01,3.60e+01
1.41e+02,2.25e+02,4.40e+01,3.20e+01
1.46e+02,1.98e+02,4.50e+01,3.20e+01
1.05e+02,1.28e+02,4.80e+01,3.30e+01
1.32e+02,1.97e+02,4.70e+01,3.30e+01
1.67e+02,2.50e+02,5.90e+01,3.70e+01
1.18e+02,1.81e+02,4.40e+01,3.20e+01
1.13e+02,1.62e+02,4.50e+01,3.20e+01
1.11e+02,2.29e+02,4.70e+01,3.40e+01
1.34e+02,2.25e+02,4.60e+01,3.20e+01
1.39e+02,2.55e+02,5.60e+01,3.60e+01
1.02e+02,2.52e+02,4.40e+01,3.20e+01
1.46e+02,2.19e+02,4.50e+01,3.20e+01
9.49e+01,1.36e+02,4.60e+01,3.20e+01
1.65e+02,2.12e+02,4.60e+01,3.20e+01
1.27e+02,1.84e+02,4.40e+01,3.20e+01
1.49e+02,2.07e+02,4.50e+01,3.30e+01
1.28e+02,1.75e+02,5.90e+01,3.70e+01
1.53e+02,2.60e+02,4.40e+01,3.20e+01
1.30e+02,2.32e+02,4.50e+01,3.20e+01
1.52e+02,1.86e+02,4.70e+01,3.30e+01
1.45e+02,2.11e+02,4.60e+01,3.30e+01
1.51e+02,2.64e+02,4.70e+01,3.30e+01
1.15e+02,1.85e+02,4.40e+01,3.20e+01
1.24e+02,1.86e+02,4.50e+01,3.20e+01
1.48e+02,2.46e+02,4.60e+01,3.30e+01
1.40e+02,1.89e+02,4.70e+01,3.40e+01
1.22e+02,2.13e+02,4.40e+01,3.20e+01
1.46e+02,2.22e+02,4.50e+01,3.20e+01
1.42e+02,2.36e+02,4.60e+01,3.30e+01
1.75e+02,2.60e+02,6.00e+01,3.70e+01
1.38e+02,2.56e+02,4.40e+01,3.20e+01
1.39e+02,2.17e+02,4.50e+01,3.20e+01
1.37e+02,2.56e+02,4.80e+01,3.30e+01
1.21e+02,2.40e+02,4.60e+01,3.30e+01
1.43e+02,2.77e+02,4.70e+01,3.40e+01
1.13e+02,2.70e+02,4.70e+01,3.30e+01
1.19e+02,2.20e+02,4.40e+01,3.20e+01
1.33e+02,2.15e+02,4.50e+01,3.30e+01
1.49e+02,2.05e+02,4.60e+01,3.20e+01
9.65e+01,2.00e+02,5.80e+01,3.70e+01
1.32e+02,2.40e+02,4.40e+01,3.20e+01
1.03e+02,1.81e+02,4.50e+01,3.20e+01
1.41e+02,2.47e+02,4.70e+01,3.30e+01
1.32e+02,2.30e+02,4.60e+01,3.30e+01
1.31e+02,2.31e+02,4.70e+01,3.40e+01
1.00e+02,1.61e+02,4.40e+01,3.20e+01
1.62e+02,1.97e+02,4.50e+01,3.30e+01
1.47e+02,2.10e+02,4.60e+01,3.20e+01
1.40e+02,2.48e+02,4.70e+01,3.40e+01
1.47e+02,1.88e+02,4.40e+01,3.20e+01
1.34e+02,2.14e+02,4.50e+01,3.20e+01
1.11e+02,1.59e+02,4.60e+01,3.20e+01
1.10e+02,1.82e+02,4.90e+01,3.30e+01
1.47e+02,2.42e+02,4.70e+01,3.30e+01
1.53e+02,2.86e+02,4.50e+01,3.30e+01
1.36e+02,2.15e+02,4.70e+01,3.30e+01
1.71e+02,2.39e+02,4.50e+01,3.20e+01
1.29e+02,2.72e+02,4.60e+01,3.20e+01
1.54e+02,1.99e+02,4.50e+01,3.30e+01
1.56e+02,2.25e+02,4.90e+01,3.40e+01
1.46e+02,2.28e+02,4.80e+01,3.40e+01
1.20e+02,2.15e+02,4.40e+01,3.20e+01
1.36e+02,2.37e+02,4.60e+01,3.30e+01
1.47e+02,2.26e+02,4.40e+01,3.20e+01
4.97e+01,9.65e+01,4.50e+01,3.20e+01
1.25e+02,1.71e+02,4.70e+01,3.20e+01
1.61e+02,2.47e+02,4.50e+01,3.20e+01
1.29e+02,2.39e+02,4.80e+01,3.30e+01
1.57e+02,1.92e+02,4.70e+01,3.40e+01
1.46e+02,2.02e+02,4.50e+01,3.30e+01
1.50e+02,2.20e+02,4.70e+01,3.30e+01
1.29e+02,2.82e+02,4.80e+01,3.40e+01
1.19e+02,1.88e+02,4.90e+01,3.40e+01
1.29e+02,2.33e+02,4.60e+01,3.20e+01
1.43e+02,2.03e+02,4.80e+01,3.40e+01
1.23e+02,2.25e+02,4.60e+01,3.30e+01
1.41e+02,2.40e+02,4.90e+01,3.50e+01
1.35e+02,1.83e+02,4.80e+01,3.30e+01
1.58e+02,2.95e+02,4.90e+01,3.40e+01
1.08e+02,1.60e+02,4.70e+01,3.40e+01
1.12e+02,1.95e+02,4.40e+01,3.20e+01
1.21e+02,2.36e+02,4.80e+01,3.30e+01
1.62e+02,2.59e+02,5.00e+01,3.40e+01
1.23e+02,1.66e+02,4.50e+01,3.20e+01
1.36e+02,2.48e+02,4.80e+01,3.30e+01
1.49e+02,2.11e+02,4.40e+01,3.20e+01
1.66e+02,2.69e+02,4.40e+01,3.20e+01
1.30e+02,2.21e+02,4.80e+01,3.40e+01
1.66e+02,2.43e+02,4.80e+01,3.40e+01
1.67e+02,2.39e+02,4.60e+01,3.20e+01
6.93e+01,9.88e+01,4.60e+01,3.30e+01
1.41e+02,2.44e+02,4.60e+01,3.20e+01
1.36e+02,1.85e+02,4.90e+01,3.50e+01
1.11e+02,2.23e+02,4.70e+01,3.40e+01
9.97e+01,1.69e+02,4.50e+01,3.30e+01
1.51e+02,2.60e+02,4.70e+01,3.30e+01
1.39e+02,2.81e+02,4.50e+01,3.30e+01
1.65e+02,2.40e+02,4.40e+01,3.20e+01
1.12e+02,2.80e+02,4.60e+01,3.30e+01
1.35e+02,2.09e+02,4.80e+01,3.40e+01
1.51e+02,1.79e+02,4.80e+01,3.30e+01
1.33e+02,2.12e+02,4.80e+01,3.40e+01
1.47e+02,2.46e+02,4.80e+01,3.40e+01
1.68e+02,2.13e+02,4.60e+01,3.20e+01
1.11e+02,2.72e+02,4.90e+01,3.50e+01
1.16e+02,2.13e+02,5.90e+01,3.80e+01
1.37e+02,1.92e+02,4.40e+01,3.20e+01
1.57e+02,2.19e+02,4.50e+01,3.20e+01
1.42e+02,2.34e+02,4.70e+01,3.30e+01
1.28e+02,1.89e+02,4.70e+01,3.30e+01
9.66e+01,1.46e+02,4.50e+01,3.20e+01
1.34e+02,2.53e+02,4.40e+01,3.20e+01
1.19e+02,2.08e+02,4.70e+01,3.30e+01
1.27e+02,2.28e+02,4.80e+01,3.30e+01
1.07e+02,1.58e+02,5.80e+01,3.70e+01
1.24e+02,2.39e+02,4.40e+01,3.20e+01
1.39e+02,2.42e+02,4.80e+01,3.30e+01
1.65e+02,2.47e+02,4.70e+01,3.30e+01
1.28e+02,1.97e+02,4.40e+01,3.20e+01
1.19e+02,2.42e+02,4.50e+01,3.20e+01
1.65e+02,2.71e+02,4.90e+01,3.40e+01
1.28e+02,1.94e+02,6.00e+01,3.80e+01
1.44e+02,3.07e+02,4.80e+01,3.30e+01
1.59e+02,2.27e+02,4.90e+01,3.30e+01
1.17e+02,2.22e+02,4.50e+01,3.20e+01
9.48e+01,1.61e+02,4.60e+01,3.20e+01
1.35e+02,2.52e+02,4.90e+01,3.50e+01
1.10e+02,2.19e+02,4.50e+01,3.20e+01
1.18e+02,1.81e+02,4.50e+01,3.30e+01
1.56e+02,2.26e+02,4.50e+01,3.20e+01
1.65e+02,2.46e+02,4.70e+01,3.30e+01
1.46e+02,1.97e+02,4.60e+01,3.20e+01
1.58e+02,2.84e+02,5.00e+01,3.50e+01
1.47e+02,2.27e+02,5.30e+01,3.50e+01
1.59e+02,2.37e+02,4.60e+01,3.20e+01
1.22e+02,1.44e+02,4.80e+01,3.30e+01
1.05e+02,2.17e+02,4.50e+01,3.30e+01
1.29e+02,2.08e+02,4.70e+01,3.30e+01
1.06e+02,2.43e+02,4.70e+01,3.20e+01
1.50e+02,1.96e+02,4.60e+01,3.30e+01
1.16e+02,1.86e+02,4.60e+01,3.30e+01
1.67e+02,2.83e+02,4.50e+01,3.30e+01
1.65e+02,2.05e+02,4.50e+01,3.20e+01
1.35e+02,1.78e+02,4.60e+01,3.30e+01
1.28e+02,2.95e+02,4.90e+01,3.50e+01
1.53e+02,2.77e+02,4.40e+01,3.20e+01
1.54e+02,2.02e+02,4.80e+01,3.30e+01
1.19e+02,2.50e+02,4.50e+01,3.20e+01
1.40e+02,2.89e+02,4.60e+01,3.20e+01
1.52e+02,2.60e+02,4.80e+01,3.40e+01
1.49e+02,2.76e+02,5.90e+01,3.80e+01
1.43e+02,2.46e+02,4.40e+01,3.20e+01
1.07e+02,2.18e+02,5.90e+01,3.70e+01
1.74e+02,2.84e+02,4.60e+01,3.30e+01
1.54e+02,2.12e+02,4.50e+01,3.20e+01
9.32e+01,2.36e+02,4.40e+01,3.20e+01
1.35e+02,1.97e+02,4.40e+01,3.20e+01
1.37e+02,2.17e+02,4.40e+01,3.20e+01
1.45e+02,2.44e+02,4.50e+01,3.20e+01
1.27e+02,1.77e+02,4.50e+01,3.20e+01
1.57e+02,2.42e+02,4.80e+01,3.30e+01
1.06e+02,1.91e+02,4.50e+01,3.30e+01
1.45e+02,2.34e+02,4.50e+01,3.20e+01
1.55e+02,2.68e+02,5.90e+01,3.70e+01
1.17e+02,2.08e+02,4.40e+01,3.20e+01
1.81e+02,2.10e+02,4.60e+01,3.30e+01
1.50e+02,2.27e+02,4.80e+01,3.50e+01
1.40e+02,2.29e+02,4.50e+01,3.20e+01
1.59e+02,2.69e+02,4.50e+01,3.20e+01
1.41e+02,2.11e+02,4.70e+01,3.30e+01
1.33e+02,2.24e+02,4.80e+01,3.30e+01
1.23e+02,1.71e+02,4.60e+01,3.40e+01
1.11e+01,1.47e+02,4.40e+01,3.20e+01
6.36e+01,1.80e+02,5.00e+01,3.40e+01
1.39e+02,2.66e+02,4.60e+01,3.20e+01
1.32e+02,1.69e+02,5.90e+01,3.70e+01
1.41e+02,2.09e+02,4.60e+01,3.30e+01
1.20e+02,1.84e+02,4.60e+01,3.30e+01
1.15e+02,2.34e+02,5.80e+01,3.70e+01
1.40e+02,3.21e+02,5.90e+01,3.70e+01
1.36e+02,2.17e+02,4.50e+01,3.30e+01
1.19e+02,2.50e+02,4.60e+01,3.30e+01
1.21e+02,1.89e+02,4.60e+01,3.30e+01
1.27e+02,2.62e+02,4.60e+01,3.40e+01
1.24e+02,1.92e+02,4.80e+01,3.30e+01
1.52e+02,2.15e+02,4.50e+01,3.20e+01
1.40e+02,1.81e+02,4.70e+01,3.30e+01
1.24e+02,1.89e+02,4.50e+01,3.30e+01
1.18e+02,1.89e+02,4.40e+01,3.20e+01
1.61e+02,1.91e+02,4.60e+01,3.20e+01
1.31e+02,1.82e+02,4.50e+01,3.20e+01
1.18e+02,2.23e+02,4.50e+01,3.30e+01
1.06e+02,2.30e+02,4.60e+01,3.30e+01
1.56e+02,1.93e+02,5.00e+01,3.60e+01
1.28e+02,1.79e+02,4.50e+01,3.20e+01
1.31e+02,2.08e+02,4.40e+01,3.20e+01
1.62e+02,2.38e+02,5.90e+01,3.70e+01
1.09e+02,2.39e+02,4.80e+01,3.40e+01
1.55e+02,2.21e+02,4.60e+01,3.20e+01
4.23e+01,7.76e+01,4.50e+01,3.30e+01
1.37e+02,2.45e+02,4.50e+01,3.20e+01
1.19e+02,2.43e+02,5.40e+01,3.50e+01
1.12e+02,2.37e+02,4.60e+01,3.30e+01
1.21e+02,1.62e+02,4.40e+01,3.20e+01
1.58e+02,2.67e+02,4.60e+01,3.30e+01
1.44e+02,2.93e+02,4.80e+01,3.30e+01
1.91e+02,2.56e+02,4.40e+01,3.20e+01
4.69e+01,8.35e+01,4.70e+01,3.30e+01
1.36e+02,2.12e+02,4.50e+01,3.20e+01
1.35e+02,1.85e+02,4.50e+01,3.20e+01
1.18e+02,2.79e+02,4.50e+01,3.30e+01
1.43e+02,1.94e+02,4.90e+01,3.30e+01
1.69e+02,2.83e+02,4.90e+01,3.40e+01
1.35e+02,1.83e+02,4.60e+01,3.30e+01
1.05e+02,2.10e+02,4.40e+01,3.20e+01
1.76e+02,2.59e+02,4.70e+01,3.30e+01
1.14e+02,1.86e+02,4.80e+01,3.30e+01
1.42e+02,2.23e+02,5.00e+01,3.40e+01
1.29e+02,2.29e+02,4.60e+01,3.20e+01
1.51e+02,2.71e+02,4.70e+01,3.30e+01
1.38e+02,2.30e+02,4.50e+01,3.20e+01
1.57e+02,2.43e+02,4.50e+01,3.20e+01
1.34e+02,2.34e+02,4.80e+01,3.30e+01
4.50e+01,2.26e+02,4.40e+01,3.20e+01
1.69e+02,2.83e+02,4.50e+01,3.20e+01
1.37e+02,2.41e+02,5.00e+01,3.40e+01
1.74e+02,2.64e+02,4.80e+01,3.40e+01
1.25e+02,2.17e+02,4.70e+01,3.20e+01
1.48e+02,1.95e+02,5.40e+01,3.50e+01
1.25e+02,2.10e+02,4.60e+01,3.30e+01
1.56e+02,2.46e+02,4.60e+01,3.30e+01
1.38e+02,2.13e+02,4.50e+01,3.30e+01
1.39e+02,2.57e+02,4.50e+01,3.20e+01
1.37e+02,2.40e+02,4.50e+01,3.20e+01
1.63e+02,2.73e+02,4.80e+01,3.30e+01
1.39e+02,2.23e+02,4.70e+01,3.30e+01
1.13e+02,2.22e+02,4.40e+01,3.20e+01
1.41e+02,2.31e+02,5.00e+01,3.50e+01
1.02e+02,1.72e+02,6.00e+01,3.70e+01
1.80e+02,2.52e+02,4.40e+01,3.20e+01
1.44e+02,2.12e+02,4.50e+01,3.20e+01
